CTUID,CSDUID,CSDNAME,METCODE,METNAME_EN,NBHDCODE,NBHDNAME_EN,CMHC_CT,GeographyId
5350585.09,3521024,Caledon,2270,Toronto,730,Caledon,0585.09,22707300585.09
5350585.10,3521024,Caledon,2270,Toronto,730,Caledon,0585.10,22707300585.10
5350586.01,3521024,Caledon,2270,Toronto,730,Caledon,0586.01,22707300586.01
5350586.02,3521024,Caledon,2270,Toronto,730,Caledon,0586.02,22707300586.02
5350587.01,3521024,Caledon,2270,Toronto,730,Caledon,0587.01,22707300587.01
5350587.02,3521024,Caledon,2270,Toronto,730,Caledon,0587.02,22707300587.02
5350590.00,3522014,Orangeville,2270,Toronto,830,Orangeville/Mono,0590.00,22708300590.00
5350591.01,3522014,Orangeville,2270,Toronto,830,Orangeville/Mono,0591.01,22708300591.01
5350591.02,3522014,Orangeville,2270,Toronto,830,Orangeville/Mono,0591.02,22708300591.02
5350592.01,3522014,Orangeville,2270,Toronto,830,Orangeville/Mono,0592.01,22708300592.01
5350592.02,3522014,Orangeville,2270,Toronto,830,Orangeville/Mono,0592.02,22708300592.02
5350593.00,3522012,Mono,2270,Toronto,830,Orangeville/Mono,0593.00,22708300593.00
5350600.01,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0600.01,22707200600.01
5350600.02,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0600.02,22707200600.02
5350601.00,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0601.00,22707200601.00
5350602.00,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0602.00,22707200602.00
5350603.00,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0603.00,22707200603.00
5350604.00,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0604.00,22707200604.00
5350605.00,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0605.00,22707200605.00
5350606.00,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0606.00,22707200606.00
5350607.00,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0607.00,22707200607.00
5350608.00,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0608.00,22707200608.00
5350609.00,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0609.00,22707200609.00
5350610.02,3524001,Oakville,2270,Toronto,710,Bronte,0610.02,22707100610.02
5350610.03,3524001,Oakville,2270,Toronto,710,Bronte,0610.03,22707100610.03
5350610.04,3524001,Oakville,2270,Toronto,710,Bronte,0610.04,22707100610.04
5350611.00,3524001,Oakville,2270,Toronto,710,Bronte,0611.00,22707100611.00
5350612.01,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.01,22707200612.01
5350612.03,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.03,22707200612.03
5350612.05,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.05,22707200612.05
5350612.08,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.08,22707200612.08
5350612.10,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.10,22707200612.10
5350612.11,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.11,22707200612.11
5350612.12,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.12,22707200612.12
5350612.13,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.13,22707200612.13
5350612.14,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.14,22707200612.14
5350612.15,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.15,22707200612.15
5350612.18,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.18,22707200612.18
5350612.19,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.19,22707200612.19
5350612.20,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.20,22707200612.20
5350612.21,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.21,22707200612.21
5350612.22,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.22,22707200612.22
5350612.23,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.23,22707200612.23
5350612.24,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.24,22707200612.24
5350612.25,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.25,22707200612.25
5350612.26,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.26,22707200612.26
5350612.27,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0612.27,22707200612.27
5350613.01,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0613.01,22707200613.01
5350613.03,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0613.03,22707200613.03
5350613.04,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0613.04,22707200613.04
5350614.01,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0614.01,22707200614.01
5350614.02,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0614.02,22707200614.02
5350615.00,3524001,Oakville,2270,Toronto,720,Oakville (excl. Bronte),0615.00,22707200615.00
5350620.01,3524009,Milton,2270,Toronto,820,Milton/Halton Hills,0620.01,22708200620.01
5350620.05,3524009,Milton,2270,Toronto,820,Milton/Halton Hills,0620.05,22708200620.05
5350620.06,3524009,Milton,2270,Toronto,820,Milton/Halton Hills,0620.06,22708200620.06
5350620.07,3524009,Milton,2270,Toronto,820,Milton/Halton Hills,0620.07,22708200620.07
5350620.08,3524009,Milton,2270,Toronto,820,Milton/Halton Hills,0620.08,22708200620.08
5350620.09,3524009,Milton,2270,Toronto,820,Milton/Halton Hills,0620.09,22708200620.09
5350620.10,3524009,Milton,2270,Toronto,820,Milton/Halton Hills,0620.10,22708200620.10
5350620.11,3524009,Milton,2270,Toronto,820,Milton/Halton Hills,0620.11,22708200620.11
5350620.12,3524009,Milton,2270,Toronto,820,Milton/Halton Hills,0620.12,22708200620.12
5350620.13,3524009,Milton,2270,Toronto,820,Milton/Halton Hills,0620.13,22708200620.13
5350621.00,3524009,Milton,2270,Toronto,820,Milton/Halton Hills,0621.00,22708200621.00
5350622.00,3524009,Milton,2270,Toronto,820,Milton/Halton Hills,0622.00,22708200622.00
5350623.00,3524009,Milton,2270,Toronto,820,Milton/Halton Hills,0623.00,22708200623.00
5350624.00,3524009,Milton,2270,Toronto,820,Milton/Halton Hills,0624.00,22708200624.00
5350625.00,3524009,Milton,2270,Toronto,820,Milton/Halton Hills,0625.00,22708200625.00
5350626.00,3524009,Milton,2270,Toronto,820,Milton/Halton Hills,0626.00,22708200626.00
5350630.00,3524015,Halton Hills,2270,Toronto,820,Milton/Halton Hills,0630.00,22708200630.00
5350631.02,3524015,Halton Hills,2270,Toronto,820,Milton/Halton Hills,0631.02,22708200631.02
5350631.03,3524015,Halton Hills,2270,Toronto,820,Milton/Halton Hills,0631.03,22708200631.03
5350631.04,3524015,Halton Hills,2270,Toronto,820,Milton/Halton Hills,0631.04,22708200631.04
5350632.00,3524015,Halton Hills,2270,Toronto,820,Milton/Halton Hills,0632.00,22708200632.00
5350633.00,3524015,Halton Hills,2270,Toronto,820,Milton/Halton Hills,0633.00,22708200633.00
5350634.01,3524015,Halton Hills,2270,Toronto,820,Milton/Halton Hills,0634.01,22708200634.01
5350634.02,3524015,Halton Hills,2270,Toronto,820,Milton/Halton Hills,0634.02,22708200634.02
5350635.00,3524015,Halton Hills,2270,Toronto,820,Milton/Halton Hills,0635.00,22708200635.00
5350636.00,3524015,Halton Hills,2270,Toronto,820,Milton/Halton Hills,0636.00,22708200636.00
5350637.00,3524015,Halton Hills,2270,Toronto,820,Milton/Halton Hills,0637.00,22708200637.00
5350638.00,3524015,Halton Hills,2270,Toronto,820,Milton/Halton Hills,0638.00,22708200638.00
5350639.00,3524015,Halton Hills,2270,Toronto,820,Milton/Halton Hills,0639.00,22708200639.00
5350800.01,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0800.01,22708000800.01
5350800.02,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0800.02,22708000800.02
5350801.01,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0801.01,22708000801.01
5350801.02,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0801.02,22708000801.02
5350802.01,3520005,Toronto,2270,Toronto,440,Rouge,0802.01,22704400802.01
5350802.02,3520005,Toronto,2270,Toronto,440,Rouge,0802.02,22704400802.02
5350803.03,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0803.03,22708000803.03
5350803.04,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0803.04,22708000803.04
5350803.05,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0803.05,22708000803.05
5350803.06,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0803.06,22708000803.06
5350804.01,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0804.01,22708000804.01
5350804.05,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0804.05,22708000804.05
5350804.06,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0804.06,22708000804.06
5350804.07,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0804.07,22708000804.07
5350804.08,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0804.08,22708000804.08
5350804.10,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0804.10,22708000804.10
5350804.11,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0804.11,22708000804.11
5350804.12,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0804.12,22708000804.12
5350804.13,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0804.13,22708000804.13
5350805.04,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0805.04,22708000805.04
5350805.06,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0805.06,22708000805.06
5350805.09,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0805.09,22708000805.09
5350805.10,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0805.10,22708000805.10
5350805.12,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0805.12,22708000805.12
5350805.14,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0805.14,22708000805.14
5350805.15,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0805.15,22708000805.15
5350805.16,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0805.16,22708000805.16
5350805.17,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0805.17,22708000805.17
5350805.18,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0805.18,22708000805.18
5350805.19,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0805.19,22708000805.19
5350805.20,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0805.20,22708000805.20
5350805.21,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0805.21,22708000805.21
5350806.00,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0806.00,22708000806.00
5350807.00,3518001,Pickering,2270,Toronto,800,Ajax/Pickering,0807.00,22708000807.00
5350810.01,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0810.01,22708000810.01
5350810.02,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0810.02,22708000810.02
5350810.03,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0810.03,22708000810.03
5350810.04,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0810.04,22708000810.04
5350810.05,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0810.05,22708000810.05
5350811.00,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0811.00,22708000811.00
5350812.00,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0812.00,22708000812.00
5350820.03,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0820.03,22708000820.03
5350820.04,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0820.04,22708000820.04
5350820.05,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0820.05,22708000820.05
5350820.06,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0820.06,22708000820.06
5350820.07,3518005,Ajax,2270,Toronto,800,Ajax/Pickering,0820.07,22708000820.07
5350830.00,3518029,Uxbridge,2270,Toronto,810,Uxbridge,0830.00,22708100830.00
5350831.01,3518029,Uxbridge,2270,Toronto,810,Uxbridge,0831.01,22708100831.01
5350831.02,3518029,Uxbridge,2270,Toronto,810,Uxbridge,0831.02,22708100831.02
5350832.00,3518029,Uxbridge,2270,Toronto,810,Uxbridge,0832.00,22708100832.00
5590001.00,3537039,Windsor,2640,Windsor,780,Southwest Windsor,0001.00,26407800001.00
5590002.01,3537039,Windsor,2640,Windsor,600,Southeast Windsor,0002.01,26406000002.01
5590002.02,3537039,Windsor,2640,Windsor,600,Southeast Windsor,0002.02,26406000002.02
5590003.01,3537039,Windsor,2640,Windsor,600,Southeast Windsor,0003.01,26406000003.01
5590003.02,3537039,Windsor,2640,Windsor,600,Southeast Windsor,0003.02,26406000003.02
5590004.00,3537039,Windsor,2640,Windsor,780,Southwest Windsor,0004.00,26407800004.00
5590005.00,3537039,Windsor,2640,Windsor,780,Southwest Windsor,0005.00,26407800005.00
5590006.00,3537039,Windsor,2640,Windsor,780,Southwest Windsor,0006.00,26407800006.00
5590007.00,3537039,Windsor,2640,Windsor,780,Southwest Windsor,0007.00,26407800007.00
5590008.00,3537039,Windsor,2640,Windsor,780,Southwest Windsor,0008.00,26407800008.00
5590009.00,3537039,Windsor,2640,Windsor,720,Sandwich,0009.00,26407200009.00
5590010.00,3537039,Windsor,2640,Windsor,720,Sandwich,0010.00,26407200010.00
5590011.01,3537039,Windsor,2640,Windsor,780,Southwest Windsor,0011.01,26407800011.01
5590011.02,3537039,Windsor,2640,Windsor,780,Southwest Windsor,0011.02,26407800011.02
5590012.00,3537039,Windsor,2640,Windsor,780,Southwest Windsor,0012.00,26407800012.00
5590013.00,3537039,Windsor,2640,Windsor,180,South Central,0013.00,26401800013.00
5590014.00,3537039,Windsor,2640,Windsor,180,South Central,0014.00,26401800014.00
5590015.00,3537039,Windsor,2640,Windsor,540,Remington Park,0015.00,26405400015.00
5590016.00,3537039,Windsor,2640,Windsor,240,South Walkerville,0016.00,26402400016.00
5590017.00,3537039,Windsor,2640,Windsor,480,Fontainebleau,0017.00,26404800017.00
5590018.02,3537039,Windsor,2640,Windsor,480,Fontainebleau,0018.02,26404800018.02
5590018.03,3537039,Windsor,2640,Windsor,480,Fontainebleau,0018.03,26404800018.03
5590018.04,3537039,Windsor,2640,Windsor,480,Fontainebleau,0018.04,26404800018.04
5590019.01,3537039,Windsor,2640,Windsor,480,Fontainebleau,0019.01,26404800019.01
5590019.03,3537039,Windsor,2640,Windsor,420,Forest Glade,0019.03,26404200019.03
5590019.04,3537039,Windsor,2640,Windsor,420,Forest Glade,0019.04,26404200019.04
5590019.05,3537039,Windsor,2640,Windsor,420,Forest Glade,0019.05,26404200019.05
5590020.00,3537039,Windsor,2640,Windsor,360,Riverside,0020.00,26403600020.00
5590021.00,3537039,Windsor,2640,Windsor,240,South Walkerville,0021.00,26402400021.00
5590022.00,3537039,Windsor,2640,Windsor,240,South Walkerville,0022.00,26402400022.00
5590023.00,3537039,Windsor,2640,Windsor,240,South Walkerville,0023.00,26402400023.00
5590024.00,3537039,Windsor,2640,Windsor,180,South Central,0024.00,26401800024.00
5590025.00,3537039,Windsor,2640,Windsor,180,South Central,0025.00,26401800025.00
5590026.00,3537039,Windsor,2640,Windsor,060,Downtown,0026.00,26400600026.00
5590027.00,3537039,Windsor,2640,Windsor,060,Downtown,0027.00,26400600027.00
5590028.00,3537039,Windsor,2640,Windsor,660,University,0028.00,26406600028.00
5590029.00,3537039,Windsor,2640,Windsor,660,University,0029.00,26406600029.00
5590030.00,3537039,Windsor,2640,Windsor,660,University,0030.00,26406600030.00
5590031.00,3537039,Windsor,2640,Windsor,060,Downtown,0031.00,26400600031.00
5590032.00,3537039,Windsor,2640,Windsor,060,Downtown,0032.00,26400600032.00
5590033.00,3537039,Windsor,2640,Windsor,060,Downtown,0033.00,26400600033.00
5590034.00,3537039,Windsor,2640,Windsor,120,Walkerville,0034.00,26401200034.00
5590035.00,3537039,Windsor,2640,Windsor,120,Walkerville,0035.00,26401200035.00
5590036.00,3537039,Windsor,2640,Windsor,240,South Walkerville,0036.00,26402400036.00
5590037.00,3537039,Windsor,2640,Windsor,240,South Walkerville,0037.00,26402400037.00
5590038.00,3537039,Windsor,2640,Windsor,240,South Walkerville,0038.00,26402400038.00
5590039.00,3537039,Windsor,2640,Windsor,300,East Walkerville,0039.00,26403000039.00
5590040.00,3537039,Windsor,2640,Windsor,300,East Walkerville,0040.00,26403000040.00
5590041.00,3537039,Windsor,2640,Windsor,360,Riverside,0041.00,26403600041.00
5590042.00,3537039,Windsor,2640,Windsor,360,Riverside,0042.00,26403600042.00
5590043.01,3537039,Windsor,2640,Windsor,360,Riverside,0043.01,26403600043.01
5590043.02,3537039,Windsor,2640,Windsor,360,Riverside,0043.02,26403600043.02
5590100.01,3537034,LaSalle,2640,Windsor,900,Remainder of CMA,0100.01,26409000100.01
5590100.02,3537034,LaSalle,2640,Windsor,900,Remainder of CMA,0100.02,26409000100.02
5590101.01,3537034,LaSalle,2640,Windsor,900,Remainder of CMA,0101.01,26409000101.01
5590101.03,3537034,LaSalle,2640,Windsor,900,Remainder of CMA,0101.03,26409000101.03
5590101.04,3537034,LaSalle,2640,Windsor,900,Remainder of CMA,0101.04,26409000101.04
5590102.00,3537034,LaSalle,2640,Windsor,900,Remainder of CMA,0102.00,26409000102.00
5590120.01,3537048,Tecumseh,2640,Windsor,900,Remainder of CMA,0120.01,26409000120.01
5590120.02,3537048,Tecumseh,2640,Windsor,900,Remainder of CMA,0120.02,26409000120.02
5590120.03,3537048,Tecumseh,2640,Windsor,900,Remainder of CMA,0120.03,26409000120.03
5590130.01,3537064,Lakeshore,2640,Windsor,900,Remainder of CMA,0130.01,26409000130.01
5590130.02,3537064,Lakeshore,2640,Windsor,900,Remainder of CMA,0130.02,26409000130.02
5590140.00,3537064,Lakeshore,2640,Windsor,900,Remainder of CMA,0140.00,26409000140.00
5590160.01,3537064,Lakeshore,2640,Windsor,900,Remainder of CMA,0160.01,26409000160.01
5590160.02,3537064,Lakeshore,2640,Windsor,900,Remainder of CMA,0160.02,26409000160.02
5590170.01,3537028,Amherstburg,2640,Windsor,840,Amherstburg,0170.01,26408400170.01
5590170.02,3537028,Amherstburg,2640,Windsor,840,Amherstburg,0170.02,26408400170.02
5590171.00,3537064,Lakeshore,2640,Windsor,900,Remainder of CMA,0171.00,26409000171.00
5590172.00,3537028,Amherstburg,2640,Windsor,840,Amherstburg,0172.00,26408400172.00
5590173.00,3537028,Amherstburg,2640,Windsor,840,Amherstburg,0173.00,26408400173.00
5590174.00,3537028,Amherstburg,2640,Windsor,840,Amherstburg,0174.00,26408400174.00
5590110.00,3537039,Windsor,2640,Windsor,900,Remainder of CMA,9000.00,26409009000.00
5590110.00,3537048,Tecumseh,2640,Windsor,900,Remainder of CMA,9001.00,26409009001.00
5750001.00,3548044,North Bay,4510,North Bay,600,Circle Lake/West Ferris,0001.00,45106000001.00
5750002.00,3548044,North Bay,4510,North Bay,600,Circle Lake/West Ferris,0002.00,45106000002.00
5750003.00,3548044,North Bay,4510,North Bay,600,Circle Lake/West Ferris,0003.00,45106000003.00
5750004.00,3548044,North Bay,4510,North Bay,600,Circle Lake/West Ferris,0004.00,45106000004.00
5750005.00,3548044,North Bay,4510,North Bay,150,Downtown,0005.00,45101500005.00
5750006.00,3548044,North Bay,4510,North Bay,300,Pinewood,0006.00,45103000006.00
5750007.00,3548044,North Bay,4510,North Bay,150,Downtown,0007.00,45101500007.00
5750008.00,3548044,North Bay,4510,North Bay,450,Old City,0008.00,45104500008.00
5750009.00,3548044,North Bay,4510,North Bay,450,Old City,0009.00,45104500009.00
5750010.00,3548044,North Bay,4510,North Bay,450,Old City,0010.00,45104500010.00
5750011.00,3548044,North Bay,4510,North Bay,750,Laurentian/Cedar Hts/Airport Hts,0011.00,45107500011.00
5750012.00,3548044,North Bay,4510,North Bay,600,Circle Lake/West Ferris,0012.00,45106000012.00
5750013.00,3548044,North Bay,4510,North Bay,900,Remainder of CA,0013.00,45109000013.00
5750014.00,3548044,North Bay,4510,North Bay,750,Laurentian/Cedar Hts/Airport Hts,0014.00,45107500014.00
5750015.00,3548044,North Bay,4510,North Bay,750,Laurentian/Cedar Hts/Airport Hts,0015.00,45107500015.00
5750016.00,3548044,North Bay,4510,North Bay,750,Laurentian/Cedar Hts/Airport Hts,0016.00,45107500016.00
5750017.00,3548044,North Bay,4510,North Bay,300,Pinewood,0017.00,45103000017.00
